C:\Windows\System32\SLC.dll,1cc48c729ea6cfa78d8a1e1c422869f4be20c220,valid,unk,
C:\Windows\SYSTEM32\aadcloudap.dll,2f09fa417dabbb4a96b1e7d1af3d46fd3bd2d4d3,valid,unk,
C:\Windows\SYSTEM32\twinapi.appcore.dll,ba1753acca5407eb0777a054f0bb423d639343ac,valid,unk,
C:\Windows\SYSTEM32\pdh.dll,6ef5d34a286be3481cdfca36817717c59ea915f9,valid,unk,
C:\Windows\SYSTEM32\winsqlite3.dll,3f2736dee80a7d18849ec8900af4fba9883aa455,valid,unk,
C:\Windows\system32\rascustom.dll,b214dfde6685a37d6240ba3c91c8f481f2839465,valid,unk,
C:\Windows\SYSTEM32\ntmarta.dll,5a5db0243ff6c10865b1301712647bbb416d2b07,valid,unk,
C:\Windows\SYSTEM32\wkscli.dll,773f8ccda72ea1d86d295863ea7d84e3884f7cf0,valid,unk,
C:\Windows\WinSxS\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.19041.2251_none_91a40448cc8846c1\gdiplus.dll,304870c3dc0fc06b1b17f6c949ed2db380f2a1a6,valid,unk,
C:\Program Files\Common Files\Microsoft Shared\ClickToRun\AppVOrchestration.dll,b837e32188a5673683d02bc62e21a23647308d7f,valid,unk,
C:\Windows\system32\wdigest.DLL,909e2a3660dc7a43bb08a103c2ef120c232e8d0a,valid,unk,
C:\Windows\SYSTEM32\DWrite.dll,d01ac5e6a18736ccdf18bd72a81d58d33a625ee0,valid,unk,
c:\windows\system32\audiosrv.dll,f47228c4c18e5203153e373fd6a2f3d8ccf60064,valid,unk,
C:\Windows\SYSTEM32\MicrosoftAccountCloudAP.dll,362280bcd1f26eca4943f2210160834fcc20da2e,valid,unk,
C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\Windows.UI.ActionCenter.dll,fedbab7aecd69db6dee56d0d217cf1ade9eb3050,valid,unk,
C:\Windows\SYSTEM32\SspiSrv.dll,709af23f68a408ddc723dab16f70382d7298e314,valid,unk,
C:\Windows\system32\schannel.DLL,8737f63f526c1af9a43c470c307593d7e33b5e4e,valid,unk,
C:\Windows\SYSTEM32\DSROLE.DLL,58cde96ba3015c77e3b912caba3054265073188c,valid,unk,
C:\Windows\system32\dpapisrv.dll,bac25f92ba2fbb02877e6f359c902669b263627b,valid,unk,
C:\Windows\system32\directmanipulation.dll,2e785c2487eddcf5d9cda1877c83f404a57bd58f,valid,unk,
C:\Windows\SYSTEM32\winsta.dll,3694b8ef9b4be117c6df6df62d6e9d451ae27ce3,valid,unk,
C:\Windows\System32\sfc_os.dll,bc649da0e8c366499195c03b4eeef8b22e6baa84,valid,unk,
c:\windows\system32\WTSAPI32.dll,f4b972ed5fee471bdfb01b195c58f2d341299b93,valid,unk,
C:\Users\huoji\AppData\Local\Microsoft\OneDrive\23.061.0319.0001\SyncEngine.DLL,,valid,unk,
C:\Windows\SYSTEM32\mrmcorer.dll,98494e25f2dfe072cbcbf2a9788f9d2f9247eebc,valid,unk,
C:\Windows\system32\AVRT.dll,22903699eeb3a0ddd06b1b612fdcf9a351f56826,valid,unk,
C:\Windows\system32\avrt.dll,22903699eeb3a0ddd06b1b612fdcf9a351f56826,valid,unk,
C:\Windows\SYSTEM32\wtsapi32.dll,f4b972ed5fee471bdfb01b195c58f2d341299b93,valid,unk,
C:\Windows\System32\Windows.Shell.ServiceHostBuilder.dll,50d7cef4c9a8b163784af1413c33f9bc1e2cc225,valid,unk,
C:\Windows\system32\ncryptsslp.dll,a2c95e45e1a1bf52d6722d2a83adc3e574e843ec,valid,unk,
C:\Windows\system32\Windows.Storage.dll,,valid,unk,
C:\Windows\SYSTEM32\windows.storage.dll,,valid,unk,
C:\Windows\system32\ncryptprov.dll,afbacb3fb105d6976a0d0795c32e6ebcc97ea221,valid,unk,
C:\Windows\system32\fwpuclnt.dll,011e515168ff0923a0a08ed13c5813d281415471,valid,unk,
C:\Windows\SYSTEM32\VssTrace.DLL,28e5cf6c17bd9198639b590495892ac1378cc685,valid,unk,
C:\Program Files (x86)\DingDing\main\current\Qt5Svg.dll,92eaeb70aa7a534897f5aa7f66cfae3b210083d2,valid,unk,
c:\windows\system32\drivers\umdf\iddcx.dll,0446720cd65c4af2c0b9c2dc33f8d746acb8eb31,valid,unk,
C:\Program Files\Notepad--\imageformats\qjpeg.dll,4b3a32b166ab5bbbee229790fdae9cbc84f936ba,valid,unk,
C:\Windows\System32\Windows.CloudStore.dll,606083583420b6a5933a62e4dfbb130597738553,valid,unk,
C:\Windows\SYSTEM32\gpapi.dll,446fd1e51b06d69527a0e1d0ff4fea93143b8fb3,valid,unk,
C:\Windows\System32\BCrypt.dll,aca68f047d1fdc77128a834da7d69cf480a7e767,valid,unk,
C:\Windows\System32\BitsProxy.dll,f76ceb9da1bd2f4e9c02e49758c654630518a066,valid,unk,
C:\Windows\SYSTEM32\mskeyprotect.dll,2b9588eb878f04bb1b41257998a2d1999cfd7de8,valid,unk,
C:\Windows\system32\DataExchange.dll,5de5b12f30d01291375584d128c2ff308b20ab50,valid,unk,
C:\Windows\SYSTEM32\dcomp.dll,3cf442cf5e44b6b6693b1e7160122e2c88e1cc1d,valid,unk,
C:\Windows\Explorer.EXE,,valid,unk,
C:\Windows\System32\ShellExperiences\Windows.UI.Shell.SharedUtilities.dll,3821883db93a85b61b9a0a3746cc02e06cfeb268,valid,unk,
C:\Windows\System32\werconcpl.dll,c7fb21ed6fbb3bea378b051c83d58616210bf9fe,valid,unk,
